title,text,origin,url,label,publisher_name,publisher_site,date
Che Guevara não aparece em imagem executando duas mulheres,Che Guevara lutando contra um inimigo perigoso e armado!,,https://lupa.uol.com.br/jornalismo/2018/12/10/verificamos-che-guevara,1,Lupa - UOL,lupa.uol.com.br,2018-12-10T00:00:00Z
"Na sabatina Folha/UOL, Bandeira de Mello erra ao falar sobre incêndio em CT do Flamengo",Isso [posicionamento contra o armamento da Guarda Municipal] está bem explícito aqui no programa,Bandeira de Mello,https://lupa.uol.com.br/jornalismo/2020/11/03/sabatina-bandeira-rio-2020,1,Lupa - UOL,lupa.uol.com.br,2020-11-03T00:00:00Z
"Weintraub erra sobre ranking de universidades, gastos do MEC e criação da aspirina","Aqui no Brasil, não tem nenhuma [universidade entre as 100 melhores do mundo]",Abraham Weintraub,https://lupa.uol.com.br/jornalismo/2019/08/03/weintraub-universidade-aspirina,1,Lupa - UOL,lupa.uol.com.br,2019-08-03T00:00:00Z
"Em anúncio, grupo de médicos usa informações falsas para defender tratamento ineficaz contra Covid-19","“(...) há disponível nos sites https://hcqmeta.com, https://ivmmeta.com, https://c19study.com/, https://c19ivermectin.com/?s=08, https://copcov.org e https://c19legacy.com/?s=08 a compilação de diversos estudos e estatísticas envolvendo drogas utilizadas como parte do arsenal terapêutico, entre outros trabalhos disponíveis em bases de dados científicos confiáveis.”",Médicos pela Vida,https://lupa.uol.com.br/jornalismo/2021/02/23/anuncio-medicos-pela-vida-covid-19,1,Lupa - UOL,lupa.uol.com.br,2021-02-23T00:00:00Z
"Livro citado por Moro, ‘Dendeleão’ foi lançado nos anos 70 e não em 1995","Se a primeira edição do livro em português é de 1995 e o moro nasceu em 1972 e disse que aprendeu a ler com esse livro, então o Moro aprendeu a ler com 23 anos de idade ? É isso produção ?",Twitter,https://lupa.uol.com.br/jornalismo/2022/04/20/livro-moro-dendeleao,1,Lupa - UOL,lupa.uol.com.br,2022-04-20T00:00:00Z
"É falso que somente Brasil, Cuba e Venezuela usam urnas eletrônicas","Você sabia que no mundo tem 193 países? Mas apenas 3 usam urnas eletrônicas? Brasil, Cuba, Venezuela",Post do Facebook,https://lupa.uol.com.br/jornalismo/2020/09/30/verificamos-brasil-urnas-eletronicas,1,Lupa - UOL,lupa.uol.com.br,2020-09-30T00:00:00Z
"Michel Temer, reforma trabalhista e terceirização",O Brasil é o maior do mundo [em ações trabalhistas],Michel Temer,https://lupa.uol.com.br/jornalismo/2017/04/25/temer-reforma-trabalhista-terceirizacao,1,Lupa - UOL,lupa.uol.com.br,2017-04-25T00:00:00Z
É falso que Anitta anunciou que deixará o Brasil caso Bolsonaro seja reeleito,Anitta diz que deixará Brasil de vez caso Bolsonaro seja reeleito,Post no Facebook,https://lupa.uol.com.br/jornalismo/2022/04/08/verificamos-anitta-brasil-bolsonaro,1,Lupa - UOL,lupa.uol.com.br,2022-04-08T00:00:00Z
É falso que Bill Gates disse que vacina contra Covid-19 vai alterar o DNA das pessoas,Bill Gates afirmou que a vacina contra Covid-19 vai alterar o DNA das pessoas,Post no Facebook,https://lupa.uol.com.br/jornalismo/2020/09/28/verificamos-bill-gates-vacina-dna,1,Lupa - UOL,lupa.uol.com.br,2020-09-28T00:00:00Z
É falso vídeo que mostra ‘repressão da China comunista’ na pandemia,"Essa é a ditadura chinesa. Lá, quem não toma vacina, é tratado dessa forma aqui (...) Pistolas 9 milímetros, olha aí (...) Ouçam os tiros no fundo. Inocentes sendo executados porque se recusam a aceitar as ordens do governo, da ditadura chinesa comunista!",Narração em vídeo que circula no WhatsApp,https://lupa.uol.com.br/jornalismo/2021/04/13/verificamos-video-repressao-china-comunista-pandemia,1,Lupa - UOL,lupa.uol.com.br,2021-04-13T00:00:00Z
SobreElas: Ratinho Júnior cumpriu 5 das 14 promessas feitas para eleitoras em 2018 no Paraná,"Implantar o Núcleo da Mulher Paranaense no Programa Delegacia Cidadã para oferecer, gradualmente, um atendimento diferenciado, dentro das delegacias, às mulheres em situação de violência e vulnerabilidade",Promessa feita por Ratinho Júnior,https://lupa.uol.com.br/jornalismo/2022/03/20/verificamos-sobreelas-2022-parana,1,Lupa - UOL,lupa.uol.com.br,2022-03-20T00:00:00Z
"Ciro versus Doria: o caso Embratur, o rio São Francisco e as operações da PF","(Doria) Foi violentamente criticado por uma propaganda do turismo brasileiro com bundas de mulher na praia, estimulando claramente o turismo sexual",Ciro Gomes,https://lupa.uol.com.br/jornalismo/2017/03/29/cirogomes,1,Lupa - UOL,lupa.uol.com.br,2017-03-29T00:00:00Z
"São falsas frases de Boulos, Freixo e Maria do Rosário dizendo que Lázaro foi perseguido injustamente",Freixo: 'Nossa comitiva de advogados já convenceu o CNJ de que Lázaro é uma vítima da perseguição policial aos negros! Ele merece tratamento humanizado!,Post publicado no Facebook,https://lupa.uol.com.br/jornalismo/2021/06/29/verificamos-boulos-freixo-maria-do-rosario-lazaro-perseguido-injustamente,1,Lupa - UOL,lupa.uol.com.br,2021-06-29T00:00:00Z
Outubro Rosa: usuários do Twitter publicam mitos e verdades sobre câncer de mama,Câncer de mama ainda é a doença que mais mata no Brasil,,https://lupa.uol.com.br/jornalismo/2019/10/18/outubro-rosa-twitter-mitos,1,Lupa - UOL,lupa.uol.com.br,2019-10-18T00:00:00Z
Mensagem de Temer ao Congresso contém dados truncados sobre o Brasil | Agência Lupa,Já foram alocados 18.240 médicos brasileiros e estrangeiros,,https://piaui.folha.uol.com.br/lupa/2017/02/03/mensagem-de-temer-ao-congresso-contem-dados-truncados-sobre-o-brasil/,1,UOL,piaui.folha.uol.com.br,2017-02-03T00:00:00Z
É falso que Procurador-Geral dos EUA disse que Lava Jato atende a interesses americanos,Procurador Geral dos EUA rompe o silêncio e diz que a Lava Jato foi criada para atender interesse dos Estados Unidos!,Facebook,https://lupa.uol.com.br/jornalismo/2019/03/26/verificamos-lava-jato-eua,1,Lupa - UOL,lupa.uol.com.br,2019-03-26T00:00:00Z
Crivella descumpriu 4 de cada 5 promessas feitas na campanha de 2016,"37. Fazer uma PPP para a construção e operação de 9 novos estacionamentos subterrâneos na cidade até o final de 2020: 3 na Zona Sul (Copacabana, Ipanema e Leblon), 3 na Zona Norte (Madureira, Meiér e Tijuca) e 3 na Zona Oeste (Campo Grande, Bangu e Jacarepaguá), priorizando suas localizações próximas às estações de BRT, Metrô e Trem (...)",Promessa do prefeito Marcelo Crivella,https://lupa.uol.com.br/jornalismo/2020/10/17/crivella-promessas-campanha-2016,1,Lupa - UOL,lupa.uol.com.br,2020-10-17T00:00:00Z
Governo Alckmin exagera dados de abastecimento de água em SP,Nossas represas estão todas com pelo menos 60% da capacidade,,https://lupa.uol.com.br/jornalismo/2017/07/28/alckmin-e-a-seca,1,Lupa - UOL,lupa.uol.com.br,2017-07-28T00:00:00Z
Bandeiras verde-amarelas com ‘faixa vermelha’ instaladas em Brasília são homenagem à Guiné-Bissau,"Estão colocando uma faixa vermelha na nossa bandeira verde-amarela. [...] Eles não estão mais escondendo, né. É guerra",Vídeo no WhatsApp,https://lupa.uol.com.br/jornalismo/2021/08/24/verificamos-bandeiras-faixa-vermelha-brasilia,1,Lupa - UOL,lupa.uol.com.br,2021-08-24T00:00:00Z
É falso que supermercado BIG fechará unidade em SP devido ao aumento de impostos,"Bem-vindo a nova Venezuela. [...] Isso aqui é o BIG, não aguentou a concorrência por causa dos impostos do governador Doria, estado de São Paulo, fazendo isso com o nosso país. Bem-vindo a nova Venezuela. Tudo se desfazendo, não tem mais nada para comprar [...]",Post do Facebook,https://lupa.uol.com.br/jornalismo/2021/01/21/verificamos-supermercado-big-fechara,1,Lupa - UOL,lupa.uol.com.br,2021-01-21T00:00:00Z
"Em sabatina, Arthur do Val erra sobre custo do gabinete e Fundo Eleitoral","Se você estiver falando [do orçamento] da cultura, estamos falando de aproximadamente R$ 0,4 bilhões, R$ 0,5 bilhões",Arthur do Val (Patriota),https://lupa.uol.com.br/jornalismo/2020/11/02/sabatina-arthur-do-val,1,Lupa - UOL,lupa.uol.com.br,2020-11-02T00:00:00Z
Post dá orientações erradas a mulheres sobre o que não fazer durante a menstruação,"Não aplique xampu na cabeça porque os poros da cabeça estão abertos durante a menstruação e podem causar dor de cabeça, é muito perigoso e esse efeito pode ser sentido quando você é jovem e depois quando fica mais velho",Facebook,https://lupa.uol.com.br/jornalismo/2019/10/08/verificamos-menstruacao-mulher,1,Lupa - UOL,lupa.uol.com.br,2019-10-08T00:00:00Z
"Freixo erra ao falar de arrecadação, educação e manifestações","Nos últimos 3 anos, a gente tem uma queda de receita (no município)",Marcelo Freixo,https://lupa.uol.com.br/jornalismo/2016/10/26/freixo-sabatina-o-globo,1,Lupa - UOL,lupa.uol.com.br,2016-10-26T00:00:00Z
Fotos de mulheres ensanguentadas não têm relação com manifestações contra Bolsonaro,Resumo das manifestações. PT/PCO = Bateu PSDB = Apanhou PDT = Apanhou Frente ampla contra Bolsonaro tem futuro hein!,,https://lupa.uol.com.br/jornalismo/2021/07/06/verificamos-mulheres-protesto,1,Lupa - UOL,lupa.uol.com.br,2021-07-06T00:00:00Z
É falso que vacinas transformarão as pessoas em ‘antenas’ de sinal 5G,"“Por isso que inocularam nas pessoas para que elas se tornem as próprias antenas. Só que não explicaram pra essas pessoas, porque ninguém sabia quando começou esse processo global de redução, que dentro daquele liquidozinho, que era o líquido mágico para acabar com o problema que eles mesmos criaram, ninguém avisou que ali dentro tinha o graf. Alguém avisou?""",Post no Facebook,https://lupa.uol.com.br/jornalismo/2022/02/01/verificamos-vacinas-antenas-5g,1,Lupa - UOL,lupa.uol.com.br,2022-02-01T00:00:00Z
Lula erra ao falar de seus governos e da eleição de 2018,"Eu cresci 16 pontos [em intenção de voto] aqui dentro [depois de preso, durante a campanha eleitoral]",Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2019/04/30/lula-folha-entrevista-preso,1,Lupa - UOL,lupa.uol.com.br,2019-04-30T00:00:00Z
"#CaiuNaRede: Bolsonaro decretou emergência em fevereiro, mas minimizou Covid-19 ao chamar de ‘gripezinha’","“Governo federal decreta estado de emergência para conter coronavírus no Brasil. Bolsonaro também enviou ao Legislativo PL que cria quarentena e torna exames, vacinação e tratamento obrigatórios. 4.fev.2020 às 13h15. Atualizado: 4.fev.2020 às 19h44”",Mensagem no WhatsApp,https://lupa.uol.com.br/jornalismo/2020/12/02/caiu-na-rede-bolsonaro-emergencia-covid,1,Lupa - UOL,lupa.uol.com.br,2020-12-02T00:00:00Z
Estudante turca e daminhas palestinas são falsamente retratadas como noivas crianças do Irã,"Não é fake não... no irã meninas casam até com menos de 13 anos [foto mostra meninas em cerimônia]...São obrigadas, as leis permitem.",Post no Facebook,https://lupa.uol.com.br/jornalismo/2020/01/14/verificamos-estudante-turca-daminhas-palestinas-noivas-criancas-ira,1,Lupa - UOL,lupa.uol.com.br,2020-01-14T00:00:00Z
Crivella descumpriu 4 de cada 5 promessas feitas na campanha de 2016,"26. Garantir, até o final de 2017, a presença de pelo menos um guarda municipal nas unidades de ensino do município durante o horário de funcionamento das mesmas iniciando pelas áreas mais violentas da cidade",Promessa do prefeito Marcelo Crivella,https://lupa.uol.com.br/jornalismo/2020/10/17/crivella-promessas-campanha-2016,1,Lupa - UOL,lupa.uol.com.br,2020-10-17T00:00:00Z
Prefeitura SP: Checamos o que candidatos falaram no último debate antes do 1º turno,"“Durante o governo Haddad, de cada 10 pessoas que foram tratadas, nove deixaram de usar o crack”",Jilmar Tatto (PT),https://lupa.uol.com.br/jornalismo/2020/11/13/debate-tv-cultura-12-11,1,Lupa - UOL,lupa.uol.com.br,2020-11-13T00:00:00Z
"‘Figura gigante da morte’ da abertura das Olimpíadas de Londres é referência à série Harry Potter, não à pandemia","Caros amigos... lembram-se da cerimônia de abertura dos jogos Olímpicos de Londres 2012, com a figura gigante da morte segurando uma agulha, enfermeiras dançando e todas as crianças em camas hospitalares? Tudo começa a fazer muito mais sentido agora, não? Isso já estava sendo planejado há muito tempo.",Postagem no Facebook,https://lupa.uol.com.br/jornalismo/2022/01/10/verificamos-lord-voldemort-olimpiadas-londres,1,Lupa - UOL,lupa.uol.com.br,2022-01-10T00:00:00Z
É falso que motoqueiros iriam invadir igreja na Índia e foram mortos por um raio,"Os motoqueiros chegaram para tocar fogo na igreja, todos cheio de armados para acabar com a igreja. Quando eles pisaram o pé no portão da igreja, Deus mandou um raio",Vídeo no WhatsApp,https://lupa.uol.com.br/jornalismo/2021/11/30/verificamos-motoqueiros-igreja-india-mortos-raio,1,Lupa - UOL,lupa.uol.com.br,2021-11-30T00:00:00Z
"É incorreta comparação de dados de desmatamento de governos FHC, Lula, Dilma e Bolsonaro","Contra fatos não há argumentos. Vejam o total desmatado da Amazônia, por governo: FHC: 153 mil Km² Lula: 125 mil Km² Dilma: 36 mil Km² Bolsonaro: 2,9 mil Km² Por que a imprensa só fala sobre o desmatamento do governo atual? Nós sabemos a resposta. #AmazoniaSemONGs #PrayforAmazonia",Postagem nas redes sociais,https://lupa.uol.com.br/jornalismo/2021/09/27/verificamos-desmatamento-fhc-lula-dilma-bolsonaro,1,Lupa - UOL,lupa.uol.com.br,2021-09-27T00:00:00Z
Debate entre presidenciáveis na TV Aparecida: checamos em tempo real,40% de tudo que se produz no país circula nos cofres públicos,Alvaro Dias,https://lupa.uol.com.br/jornalismo/2018/09/20/debate-tv-aparecida,1,Lupa - UOL,lupa.uol.com.br,2018-09-20T00:00:00Z
Erros e acertos de Guilherme Boulos ao falar sobre moradia e segurança pública,"[Temos no Brasil] 7,9 milhões de imóveis abandonados",Guilherme Boulos,https://lupa.uol.com.br/jornalismo/2018/07/04/boulos-metropoles-istoe-rede-tv,1,Lupa - UOL,lupa.uol.com.br,2018-07-04T00:00:00Z
Argentina não é o segundo país do mundo em número de mortos proporcionais por Covid-19,"Argentina é o segundo país do mundo em número de mortos proporcionais por Covid-19 (3,8 por 100.000 habitantes). E é o país com o mais longo e severo lockdown do mundo. Ou seja, lockdown é um embuste, uma mentira ardilosa.",Post no Facebook,https://lupa.uol.com.br/jornalismo/2020/09/23/verificamos-argentina-mortos-proporcionais-covid-19,1,Lupa - UOL,lupa.uol.com.br,2020-09-23T00:00:00Z
Debate entre presidenciáveis na TV Aparecida: checamos em tempo real | Agência Lupa,"São duas horas para ir para o trabalho, duas horas para voltar [no Brasil]",Ciro Gomes,https://piaui.folha.uol.com.br/lupa/2018/09/20/debate-tv-aparecida/,1,UOL,piaui.folha.uol.com.br,2018-09-20T19:30:43Z
Tabata erra ao falar que candidatos não propuseram reforma da Previdência em 2018,"Durante a campanha, o próprio Ciro Gomes e as lideranças falaram da reforma da Previdência e disseram que era importante (...)",Tabata Amaral,https://lupa.uol.com.br/jornalismo/2019/10/16/tabata-erra-reforma-previdencia,1,Lupa - UOL,lupa.uol.com.br,2019-10-16T00:00:00Z
É falso que sobrinho de Lula foi preso no Mato Grosso com R$ 6 milhões,"“Manda pra todo mundo que connhecer. Sobrinho do Lula foi preso em Canarana/MT com aproximadamente 6 milhões de reais e disse para a Polícia que era do tio Lula e foi para comprar uma fazenda. A delegacia está cercada à 200 mts pq a população ameaça invadir a delegacia, a força nacional já foi deslocada para o local para ajudar na segurança.”",Post no WhatsApp,https://lupa.uol.com.br/jornalismo/2021/09/14/verificamos-sobrinho-lula-preso-mato-grosso,1,Lupa - UOL,lupa.uol.com.br,2021-09-14T00:00:00Z
"Merenda em SP, Pronatec e PP gaúcho: erros de Ana Amélia na Globonews",A evasão do Pronatec foi de 80%,Ana Amélia,https://lupa.uol.com.br/jornalismo/2018/09/05/ana-amelia-globonews,1,Lupa - UOL,lupa.uol.com.br,2018-09-05T00:00:00Z
"#CaiuNaRede: Ingresso no bondinho sai a R$ 1, mas só para quem fez aniversário entre março e agosto","""NOVIDADE: Durante todo o mês de novembro, o Pão de Açúcar cobrará R$1 para moradores e nascidos no estado do Rio, que fizeram aniversário durante a quarentena, entre 16 de março e 14 de agosto. A promoção é válida para dias úteis.""",Mensagem no WhatsApp,https://lupa.uol.com.br/jornalismo/2020/11/26/caiu-na-rede-ingresso-bondinho-aniversario,1,Lupa - UOL,lupa.uol.com.br,2020-11-26T00:00:00Z
É falso que mais pessoas morreram em decorrência da Aids do que de Covid-19 em 2020,"“Mortes em todo o mundo entre 01/01/2020 e 31/12/2020 Abortos .... 42.652.318 HIV / AIDS 42.371.649 Câncer .... 8.226.779 Malária .... 395.006 Fumo .... 5.007.485 Álcool .... 2.505.326 Suicídios .... 1.074.164 Tráfegos .... 1.352.186 Coronavírus .... 1.810.360 Fontes: Worldmeters e Google Nem sempre as mortes serão causadas por um vírus, tem coisas piores matando a população.”",Post no Facebook,https://lupa.uol.com.br/jornalismo/2021/01/11/verificamos-mortes-aids-covid-19-2020,1,Lupa - UOL,lupa.uol.com.br,2021-01-11T00:00:00Z
É falso que Detran do Amazonas irá recolher veículos que circularem por Manaus entre 19h e 5h,"""Confirmado pelo Departamento Estadual de Trânsito do Amazonas, nenhum veículo poderá circular nas ruas de Manaus a partir de hoje dia 14.01.2021 iniciando ás 19:00 horas até ás 05:00 Veículo que for pego circulando nas ruas serão recolhidos para o parqueamento do DETRAN.”",Mensagem no WhatsApp,https://lupa.uol.com.br/jornalismo/2021/01/15/verificamos-detran-recolher-veiculos-manaus,1,Lupa - UOL,lupa.uol.com.br,2021-01-15T00:00:00Z
#CaiuNaRede: Rio Imagem não está fazendo mamografia sem agendamento,“Mamografia sem agendamento para mulheres de 50 a 69 anos de idade durante todo o mês de Outubro. ATENÇÃO! É NECESSÁRIO TER PEDIDO MÉDICO DO SUS”,Mensagem no WhatsApp,https://lupa.uol.com.br/jornalismo/2020/10/28/caiu-na-rede-rio-imagem-mamografia,1,Lupa - UOL,lupa.uol.com.br,2020-10-28T00:00:00Z
Dinheiro apreendido em foto publicada pela PF não vem de hospitais de campanha contra Covid-19 no Rio,Policia Federal prendeu com acessor do governador rio de janeiro paulo peixoto...dinheiro de hospitais de campanha covid 19,Post no Facebook,https://lupa.uol.com.br/jornalismo/2020/05/18/verificamos-dinheiro-apreendido-foto-pf-hospitais-campanha-covid-19-rio,1,Lupa - UOL,lupa.uol.com.br,2020-05-18T00:00:00Z
"Meio ambiente, trabalho escravo e Odebrecht: erros de Kátia Abreu na Globonews",Eu não tenho relação conflituosa com o meio ambiente,Kátia Abreu,https://lupa.uol.com.br/jornalismo/2018/09/04/katia-abreu-globonews,1,Lupa - UOL,lupa.uol.com.br,2018-09-04T00:00:00Z
Tese sobre ‘fraude’ nas eleições de 2014 é baseada em dados falsos,"“O PR Bolsonaro fala sobre isso quando diz ter provas da fraude de 2014 onde Aécio em sua casa já comemorava a Vitória da eleição presidencial de 2014, mas o PT através de urnas fraudulentas deu uma rasteira no PSDB(briga de irmãos). Em 2018 não foi diferente, o atual PR Bolsonaro vendeu no primeiro turno, PT novamente tentou dar o golpe, existem diversos vídeos de pessoas relatando apertar o 17 e aparecer a foto do Handrade ou poste do Kraken, mas a diferença de votos era tão grande que se tornou impossível dar o mesmo golpe (...)”",Post no Facebook,https://lupa.uol.com.br/jornalismo/2021/07/12/verificamos-tese-fraude-eleicoes-2014,1,Lupa - UOL,lupa.uol.com.br,2021-07-12T00:00:00Z
Governo Bolsonaro conclui menos da metade das metas dos 100 primeiros dias,Leiloar 10 terminais portuários,Governo Jair Bolsonaro,https://lupa.uol.com.br/jornalismo/2019/04/10/metas-dias-bolsonaro,1,Lupa - UOL,lupa.uol.com.br,2019-04-10T00:00:00Z
"Exportação agropecuária, efeito estufa e Mariana: erros do ministro do Meio Ambiente",O maior exportador de produto agropecuário do mundo é o Brasil,Ricardo Salles,https://lupa.uol.com.br/jornalismo/2019/02/11/ricardo-salles-meio-ambiente,1,Lupa - UOL,lupa.uol.com.br,2019-02-11T00:00:00Z
"Na COP26, ministro usa dado falso sobre meta climática do Brasil",Reconhecemos também que onde existe muita floresta também existe muita pobreza,Joaquim Leite,https://lupa.uol.com.br/jornalismo/2021/11/10/na-cop26-ministro-meta-climatica-brasil,1,Lupa - UOL,lupa.uol.com.br,2021-11-10T00:00:00Z
Promessas de Crivella: prefeito do Rio não cumpriu nenhuma das 9 metas para 2018,Garantir que o ISS recolhido pela Uber sobre as viagens originadas na cidade deixe de ir para São Paulo e seja utilizado exclusivamente para financiar um programa de subsídios voltados para a modernização e manutenção da frota de táxi da cidade – a ser implantado em 2018,Marcelo Crivella,https://lupa.uol.com.br/jornalismo/2019/01/13/promessas-2018-crivella-rio,1,Lupa - UOL,lupa.uol.com.br,2019-01-13T00:00:00Z
Paulo Guedes erra ao falar sobre o aumento do déficit da Previdência,O déficit [da Previdência] aumenta R$ 40 bilhões a cada ano,Paulo Guedes,https://lupa.uol.com.br/jornalismo/2019/03/29/guedes-previdencia-senado,1,Lupa - UOL,lupa.uol.com.br,2019-03-29T00:00:00Z
É montagem foto de ‘ônibus escolar venezuelano’ puxado por uma bicicleta,Transporte escolar na Venezuela: viva o socialismo!,Facebook,https://lupa.uol.com.br/jornalismo/2019/09/04/verificamos-venezuela-transporte,1,Lupa - UOL,lupa.uol.com.br,2019-09-04T00:00:00Z
É falso que médicos franceses protestaram por descobrir que Covid-19 é um ‘golpe’,"Médicos franceses tirando roupa de médico em protesto, e indo embora do hospital porque descobriram o golpe do covid.A mentira por trás da nova ordem mundial",Post no Facebook,https://lupa.uol.com.br/jornalismo/2020/07/12/verificamos-protesto-medicos-franceses,1,Lupa - UOL,lupa.uol.com.br,2020-07-12T00:00:00Z
‘Pesquisa da OIT diz que 52% das mulheres já sofreram assédio no trabalho’?,"No Brasil, 77% (das mulheres) já sofreram algum assédio sexual",,https://lupa.uol.com.br/jornalismo/2017/04/07/oit-52-mulheres-assedio-no-trabalho,1,Lupa - UOL,lupa.uol.com.br,2017-04-07T00:00:00Z
É falso que prédio da Localiza em Belo Horizonte exibiu projeção de apoio a Bolsonaro,ARRASOU…PRÉDIO DA LOCALIZA EM BH... Av. BERNARDO VASCONCELOS - BH é BOLSONARO,Post no Facebook,https://lupa.uol.com.br/jornalismo/2022/02/17/verificamos-predio-localiza-bolsonaro,1,Lupa - UOL,lupa.uol.com.br,2022-02-17T00:00:00Z
Doria erra sobre novas estações de metrô e extensão de rodovias concedidas em SP,Nós estamos prendendo mais,João Doria,https://lupa.uol.com.br/jornalismo/2020/02/19/doria-canal-livre,1,Lupa - UOL,lupa.uol.com.br,2020-02-19T00:00:00Z
É falso que adolescentes de Camaçari e Blumenau morreram após serem vacinados contra Covid-19,"Reino Unido suspendeu vacinação de adolescentes saudáveis, a Rússia fez isso, a Noruega fez isso, [...] porque começaram a aparecer relatos de adolescentes que infartaram",Comentário da jornalista Cristina Graeml na rádio Jovem Pan,https://lupa.uol.com.br/jornalismo/2021/10/01/verificamos-adolescentes-vacina-cristina-graeml,1,Lupa - UOL,lupa.uol.com.br,2021-10-01T00:00:00Z
Foto de lixo na rua não é de manifestação pela Amazônia,"E assim ficaram as ruas do Gonzaga [bairro de Santos, SP] depois da manifestação em favor da Amazônia. Bem se vê a consciência ecológica dessas pessoas....rsrsrs Não sei se é somente falta de cultura ou problema mental mesmo.... Bando de hipócritas FDP",Facebook,https://lupa.uol.com.br/jornalismo/2019/08/26/verificamos-lixo-rua-manifestacao-amazonia,1,Lupa - UOL,lupa.uol.com.br,2019-08-26T00:00:00Z
Temer deixa a Presidência sem atingir metas de programas sociais para crianças e idosos,"Em cada nível federativo, deverão ser organizados comitês gestores [do Criança Feliz]",Osmar Terra,https://lupa.uol.com.br/jornalismo/2019/01/02/programas-sociais-temer,1,Lupa - UOL,lupa.uol.com.br,2019-01-02T00:00:00Z
"Em nova entrevista na prisão, Lula volta a errar dados sobre a história do Brasil",Por que o Brasil foi o último [país do mundo] a ter uma universidade federal?,Luiz Inácio Lula da Silva,https://lupa.uol.com.br/jornalismo/2019/09/07/entrevista-lula-historia-brasil,1,Lupa - UOL,lupa.uol.com.br,2019-09-07T00:00:00Z
Vídeo de suposto bombardeio de depósito de gasolina na Ucrânia foi gravado no Líbano,"A Rússia acabou de Bombardear o depósito de Gasolina Da Ucrânia 🇺🇦, é Triste 😢😭",Vídeo no Facebook,https://lupa.uol.com.br/jornalismo/2022/03/04/verificamos-bombardeio-gasolina-ucrania,1,Lupa - UOL,lupa.uol.com.br,2022-03-04T00:00:00Z
De olho nas primeiras entrevistas do novo ministro da Justiça,"Serão votadas todas as reformas, Trabalhista, da Previdência",Torquato Jardim,https://lupa.uol.com.br/jornalismo/2017/05/30/torquato-jardim-ministro-justica,1,Lupa - UOL,lupa.uol.com.br,2017-05-30T00:00:00Z
Foto de Maduro de mãos dadas com outro homem em 1984 é montagem,"“Nicolás Maduro, 1984. Foto proibida na Venezuela pelo presidente atual Nicolás Maduro”",,https://lupa.uol.com.br/jornalismo/2018/12/17/verificamos-maduro-montagem,1,Lupa - UOL,lupa.uol.com.br,2018-12-17T00:00:00Z
Rio de Janeiro: Benedita da Silva exagera sobre a própria trajetória política,"""Nós conseguimos diminuir o número de assassinatos""",Benedita da Silva (PT),https://lupa.uol.com.br/jornalismo/2020/11/04/rio-de-janeiro-benedita-da-silva-trajetoria-politica,1,Lupa - UOL,lupa.uol.com.br,2020-11-04T00:00:00Z
Governo do RJ erra em propostas para mudar ICMS do etanol e salário de servidores,"Logo, se não houver uma redução na alíquota como se propõe, a tendência é que o volume de comercialização continue diminuindo, com perda significativa de arrecadação",Poder Executivo do Rio de Janeiro,https://lupa.uol.com.br/jornalismo/2019/07/18/propostas-justificativa-alerj-rj,1,Lupa - UOL,lupa.uol.com.br,2019-07-18T00:00:00Z
"Pré-candidatos ao governo de MG, Anastasia, Pimentel e Pacheco exageram dados","Quando chegamos [ao governo, em 2015], (...) [MG] já tinha um déficit de R$ 8 bilhões",Fernando Pimentel,https://lupa.uol.com.br/jornalismo/2018/05/26/pre-candidatos-minas-gerais,1,Lupa - UOL,lupa.uol.com.br,2018-05-26T00:00:00Z
Imagens de ‘massacre’ contra índios que circulam no Facebook são antigas,Foto de mãe indígena sendo agredida por policiais,,https://lupa.uol.com.br/jornalismo/2019/01/07/verificamos-indios-policia,1,Lupa - UOL,lupa.uol.com.br,2019-01-07T00:00:00Z
"Governo SP: checamos em tempo real o debate entre Doria e França em Folha, UOL e SBT",[O programa Bom Prato] Já está aberto em 16 unidades para sopa,Márcio França,https://lupa.uol.com.br/jornalismo/2018/10/23/debate-sp-folha-2-turno,1,Lupa - UOL,lupa.uol.com.br,2018-10-23T00:00:00Z
"Em discurso, Lula erra dados ao atacar Bolsonaro e falar de emprego no país",[Bolsonaro] construiu um patrimônio de 17 casas,Luiz Inácio Lula da SIlva,https://lupa.uol.com.br/jornalismo/2019/11/09/lula-discurso-ataca-bolsonaro,1,Lupa - UOL,lupa.uol.com.br,2019-11-09T00:00:00Z
Debate entre presidenciáveis na TV Aparecida: checamos em tempo real | Agência Lupa,17 mil quilômetros de fronteira seca que nós temos com os maiores produtores de drogas do mundo,Geraldo Alckmin,https://piaui.folha.uol.com.br/lupa/2018/09/20/debate-tv-aparecida/,1,UOL,piaui.folha.uol.com.br,2018-09-20T19:30:43Z
"STF, imprensa, Covid-19: erros de Bolsonaro após vídeo de reunião ser divulgado","Um ministro do STF querer o telefone institucional do Presidente da República, que tem contato com os líderes do mundo, por causa de fake news? Tá de brincadeira comigo",Jair Bolsonaro,https://lupa.uol.com.br/jornalismo/2020/05/22/stf-imprensa-covid-bolsonaro,1,Lupa - UOL,lupa.uol.com.br,2020-05-23T00:00:00Z
